CUIT_Empresa;Nombre_Empresa;Nro_Documento;Persona;Clave_Referencia;Fecha_Comprobante;Origen;Tipo_Cliente;Importe_Neto
30653139507;SECRETARíA GENERAL DE LA GOBER;;;205885;10/01/2011;OLA;Corporativo;966
30572968010;ELECTROINGENIERIA S.A.;;;205634;10/01/2011;OLA;Corporativo;893,96
30705083149;GESTAMP ARGENTINA S.A;;;201667;10/01/2011;OLA;Corporativo;-5
30572968010;ELECTROINGENIERIA S.A.;;;199038;10/01/2011;OLA;Corporativo;-3016
30572968010;ELECTROINGENIERIA S.A.;;;205921;10/01/2011;OLA;Corporativo;0,01
30680937636;SYSTEL SA;;;205742;10/01/2011;OLA;Corporativo;167,1012
30572968010;ELECTROINGENIERIA S.A.;;;205919;10/01/2011;OLA;Corporativo;0,01
33700845759;GEANT ARGENTINA SA;;;205910;10/01/2011;OLA;Corporativo;3172,78
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;205626;10/01/2011;OLA;Corporativo;1040
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;205626;25/01/2011;OLA;Corporativo;0,01
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;204978;10/01/2011;OLA;Corporativo;1423,8
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;205618;10/01/2011;OLA;Corporativo;3964,6
30707550046;POWER CONSULTANT SA;;;205108;10/01/2011;OLA;Corporativo;1839,2
30572968010;ELECTROINGENIERIA S.A.;;;206936;10/01/2011;OLA;Corporativo;2495,52
30711238200;GRUPO ELING SA;;;206029;10/01/2011;OLA;Corporativo;969
30572968010;ELECTROINGENIERIA S.A.;;;206783;10/01/2011;OLA;Corporativo;2287,7064
30707280618;GESTAMP CORDOBA S.A;;;204075;10/01/2011;OLA;Corporativo;1315,71
30698477411;ALLUS BPO;;;206797;10/01/2011;OLA;Corporativo;467,96
30612929455;LIBERTAD S.A;;;208465;19/01/2011;OLA;Corporativo;-20
30612929455;LIBERTAD S.A;;;208465;17/01/2011;OLA;Corporativo;952,95
30707280618;GESTAMP CORDOBA S.A;;;144017;19/01/2011;OLA;Corporativo;30,99
30707280618;GESTAMP CORDOBA S.A;;;154726;19/01/2011;OLA;Corporativo;28,51
30710540086;CONSORCIO DE COOPERACIóN;;;203337;27/01/2011;OLA;Corporativo;615,71
30572968010;ELECTROINGENIERIA S.A.;;;203337;27/01/2011;OLA;Corporativo;-615,71
30705083149;GESTAMP ARGENTINA S.A;;;188873;27/01/2011;OLA;Corporativo;0
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;211199;31/01/2011;OLA;Corporativo;584
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;211199;28/01/2011;OLA;Corporativo;5
30711344337;VIALNOA SA;;;205154;13/01/2011;OLA;Corporativo;1048
30705083149;GESTAMP ARGENTINA S.A;;;206795;13/01/2011;OLA;Corporativo;497,61
30710540086;CONSORCIO DE COOPERACIóN;;;206080;13/01/2011;OLA;Corporativo;656
30612929455;LIBERTAD S.A;;;206677;13/01/2011;OLA;Corporativo;896,7
30705083149;GESTAMP ARGENTINA S.A;;;201440;13/01/2011;OLA;Corporativo;9,39
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;207682;13/01/2011;OLA;Corporativo;32484,25
30681026386;CHEXA S.A.;;;201327;13/01/2011;OLA;Corporativo;-281
30680937636;SYSTEL SA;;;207848;13/01/2011;OLA;Corporativo;340,5864
30710540086;CONSORCIO DE COOPERACIóN;;;207509;13/01/2011;OLA;Corporativo;818,18
30710540086;CONSORCIO DE COOPERACIóN;;;206219;13/01/2011;OLA;Corporativo;562
30710540086;CONSORCIO DE COOPERACIóN;;;207132;14/01/2011;OLA;Corporativo;839
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;207206;14/01/2011;OLA;Corporativo;807
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;207158;14/01/2011;OLA;Corporativo;882
33700845759;GEANT ARGENTINA SA;;;206709;14/01/2011;OLA;Corporativo;856,43
30710540086;CONSORCIO DE COOPERACIóN;;;206654;14/01/2011;OLA;Corporativo;519
30710540086;CONSORCIO DE COOPERACIóN;;;206745;14/01/2011;OLA;Corporativo;578
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;208012;14/01/2011;OLA;Corporativo;934
30709881007;CONSTRUCCIONES TERMICAS S.A.;;;207317;14/01/2011;OLA;Corporativo;335
30707280618;GESTAMP CORDOBA S.A;;;207394;14/01/2011;OLA;Corporativo;497,16
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;207862;14/01/2011;OLA;Corporativo;796
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;207862;21/01/2011;OLA;Corporativo;-28,09
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;207868;14/01/2011;OLA;Corporativo;864
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;207868;21/01/2011;OLA;Corporativo;-30,55
30708526661;BERCLEAN S.A.;;;208287;14/01/2011;OLA;Corporativo;176,09
30708526661;BERCLEAN S.A.;;;208287;20/01/2011;OLA;Corporativo;0
30612929455;LIBERTAD S.A;;;206867;14/01/2011;OLA;Corporativo;4098,08
30707280618;GESTAMP CORDOBA S.A;;;206870;14/01/2011;OLA;Corporativo;897,12
30612929455;LIBERTAD S.A;;;206857;14/01/2011;OLA;Corporativo;25116,16
30612929455;LIBERTAD S.A;;;181693;14/01/2011;OLA;Corporativo;-331,82
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;206786;17/01/2011;OLA;Corporativo;656
30572968010;ELECTROINGENIERIA S.A.;;;207287;17/01/2011;OLA;Corporativo;2006
30572968010;ELECTROINGENIERIA S.A.;;;208604;17/01/2011;OLA;Corporativo;822,71
30709099465;MEDITERRANEA TECNOLOGICA S.A;;;207981;17/01/2011;OLA;Corporativo;1129,34
30711238200;GRUPO ELING SA;;;206409;17/01/2011;OLA;Corporativo;822,71
30711315515;VIALCO SA CN SAPAG SN UTE;;;207800;17/01/2011;OLA;Corporativo;1152
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;207681;17/01/2011;OLA;Corporativo;729,61
33627732789;CAPDEL  S.A.;;;208255;17/01/2011;OLA;Corporativo;841,51
30572968010;ELECTROINGENIERIA S.A.;;;207237;17/01/2011;OLA;Corporativo;105
30711315515;VIALCO SA CN SAPAG SN UTE;;;207803;17/01/2011;OLA;Corporativo;1026
30711238200;GRUPO ELING SA;;;208436;17/01/2011;OLA;Corporativo;1135,27
30711315515;VIALCO SA CN SAPAG SN UTE;;;207417;17/01/2011;OLA;Corporativo;864
30711315515;VIALCO SA CN SAPAG SN UTE;;;207530;17/01/2011;OLA;Corporativo;149,47
30572968010;ELECTROINGENIERIA S.A.;;;207795;17/01/2011;OLA;Corporativo;519
30572968010;ELECTROINGENIERIA S.A.;;;207561;17/01/2011;OLA;Corporativo;730
30572968010;ELECTROINGENIERIA S.A.;;;207798;17/01/2011;OLA;Corporativo;1189
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;208344;17/01/2011;OLA;Corporativo;1127
30572968010;ELECTROINGENIERIA S.A.;;;207851;17/01/2011;OLA;Corporativo;800
30572968010;ELECTROINGENIERIA S.A.;;;207858;17/01/2011;OLA;Corporativo;1189
30572968010;ELECTROINGENIERIA S.A.;;;207408;17/01/2011;OLA;Corporativo;1476,98
30710540086;CONSORCIO DE COOPERACIóN;;;208347;17/01/2011;OLA;Corporativo;0,01
30711238200;GRUPO ELING SA;;;208434;17/01/2011;OLA;Corporativo;3688,24
30711238200;GRUPO ELING SA;;;208435;17/01/2011;OLA;Corporativo;5367,42
30612929455;LIBERTAD S.A;;;208466;17/01/2011;OLA;Corporativo;1079,46
30572968010;ELECTROINGENIERIA S.A.;;;206758;17/01/2011;OLA;Corporativo;0,01
30572968010;ELECTROINGENIERIA S.A.;;;206842;17/01/2011;OLA;Corporativo;3277,52
30572968010;ELECTROINGENIERIA S.A.;;;207571;17/01/2011;OLA;Corporativo;645,9
30572968010;ELECTROINGENIERIA S.A.;;;207952;17/01/2011;OLA;Corporativo;263,4996
30572968010;ELECTROINGENIERIA S.A.;;;207423;18/01/2011;OLA;Corporativo;1054,5969
30612929455;LIBERTAD S.A;;;158396;24/01/2011;OLA;Corporativo;0
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;159300;24/01/2011;OLA;Corporativo;0
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;159610;24/01/2011;OLA;Corporativo;0
30612929455;LIBERTAD S.A;;;210163;25/01/2011;OLA;Corporativo;-19,5
30612929455;LIBERTAD S.A;;;210163;26/01/2011;OLA;Corporativo;446
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;201696;26/01/2011;OLA;Corporativo;-24373,7
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;211594;31/01/2011;OLA;Corporativo;772,22
30612929455;LIBERTAD S.A;;;210306;31/01/2011;OLA;Corporativo;879,28
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;211581;31/01/2011;OLA;Corporativo;662,25
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;211178;31/01/2011;OLA;Corporativo;684,13
30710540086;CONSORCIO DE COOPERACIóN;;;210914;31/01/2011;OLA;Corporativo;554,37
30612929455;LIBERTAD S.A;;;210313;31/01/2011;OLA;Corporativo;984,3
30572968010;ELECTROINGENIERIA S.A.;;;210026;31/01/2011;OLA;Corporativo;418,7
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;211364;31/01/2011;OLA;Corporativo;1644,62
30711238200;GRUPO ELING SA;;;209840;31/01/2011;OLA;Corporativo;757,14
30572968010;ELECTROINGENIERIA S.A.;;;209890;31/01/2011;OLA;Corporativo;562
30572968010;ELECTROINGENIERIA S.A.;;;209855;31/01/2011;OLA;Corporativo;327,19
30710540086;CONSORCIO DE COOPERACIóN;;;210484;31/01/2011;OLA;Corporativo;745,9
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;208634;31/01/2011;OLA;Corporativo;721
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;210915;31/01/2011;OLA;Corporativo;1241,14
30711238200;GRUPO ELING SA;;;211004;31/01/2011;OLA;Corporativo;1520
30711315515;VIALCO SA CN SAPAG SN UTE;;;208968;31/01/2011;OLA;Corporativo;685
30572968010;ELECTROINGENIERIA S.A.;;;210732;31/01/2011;OLA;Corporativo;827,39
30572968010;ELECTROINGENIERIA S.A.;;;211323;31/01/2011;OLA;Corporativo;352,8
30572968010;ELECTROINGENIERIA S.A.;;;211389;31/01/2011;OLA;Corporativo;520,65
30572968010;ELECTROINGENIERIA S.A.;;;210329;31/01/2011;OLA;Corporativo;852,95
30572968010;ELECTROINGENIERIA S.A.;;;211102;31/01/2011;OLA;Corporativo;1083,39
30572968010;ELECTROINGENIERIA S.A.;;;210756;31/01/2011;OLA;Corporativo;721,55
30572968010;ELECTROINGENIERIA S.A.;;;211186;31/01/2011;OLA;Corporativo;418,7
30707505113;STOLLER ARGENTINA SA;;;209114;31/01/2011;OLA;Corporativo;2479,01
30572968010;ELECTROINGENIERIA S.A.;;;211099;31/01/2011;OLA;Corporativo;1192,72
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;208787;31/01/2011;OLA;Corporativo;892
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;208385;31/01/2011;OLA;Corporativo;446
30572968010;ELECTROINGENIERIA S.A.;;;211103;31/01/2011;OLA;Corporativo;1083,39
30572968010;ELECTROINGENIERIA S.A.;;;210578;31/01/2011;OLA;Corporativo;896,71
30707505113;STOLLER ARGENTINA SA;;;211085;31/01/2011;OLA;Corporativo;661,36
30572968010;ELECTROINGENIERIA S.A.;;;210521;31/01/2011;OLA;Corporativo;1114
30572968010;ELECTROINGENIERIA S.A.;;;210335;31/01/2011;OLA;Corporativo;2256
30572968010;ELECTROINGENIERIA S.A.;;;210190;31/01/2011;OLA;Corporativo;1323,74
30710540086;CONSORCIO DE COOPERACIóN;;;210504;31/01/2011;OLA;Corporativo;896,7
30572968010;ELECTROINGENIERIA S.A.;;;210758;31/01/2011;OLA;Corporativo;378,42
30572968010;ELECTROINGENIERIA S.A.;;;210413;31/01/2011;OLA;Corporativo;569
30572968010;ELECTROINGENIERIA S.A.;;;208676;31/01/2011;OLA;Corporativo;949
30572968010;ELECTROINGENIERIA S.A.;;;209208;31/01/2011;OLA;Corporativo;201
30711344337;VIALNOA SA;;;206822;31/01/2011;OLA;Corporativo;956
30572968010;ELECTROINGENIERIA S.A.;;;209549;31/01/2011;OLA;Corporativo;520,64
30572968010;ELECTROINGENIERIA S.A.;;;208987;31/01/2011;OLA;Corporativo;757,14
30572968010;ELECTROINGENIERIA S.A.;;;209686;31/01/2011;OLA;Corporativo;55,01
30705083149;GESTAMP ARGENTINA S.A;;;209998;31/01/2011;OLA;Corporativo;519,46
30572968010;ELECTROINGENIERIA S.A.;;;210963;31/01/2011;OLA;Corporativo;925,35
30572968010;ELECTROINGENIERIA S.A.;;;210725;31/01/2011;OLA;Corporativo;426,31
30572968010;ELECTROINGENIERIA S.A.;;;210956;31/01/2011;OLA;Corporativo;404,23
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;210330;31/01/2011;OLA;Corporativo;1007,79
30710540086;CONSORCIO DE COOPERACIóN;;;211001;31/01/2011;OLA;Corporativo;889,75
33707827659;IP TEL SA;;;210738;31/01/2011;OLA;Corporativo;1069
30710540086;CONSORCIO DE COOPERACIóN;;;211059;31/01/2011;OLA;Corporativo;843,65
30710540086;CONSORCIO DE COOPERACIóN;;;211217;31/01/2011;OLA;Corporativo;750,32
30710540086;CONSORCIO DE COOPERACIóN;;;211368;31/01/2011;OLA;Corporativo;712,19
30710540086;CONSORCIO DE COOPERACIóN;;;210310;31/01/2011;OLA;Corporativo;1360,2
30711344337;VIALNOA SA;;;211020;31/01/2011;OLA;Corporativo;1484,28
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;210333;31/01/2011;OLA;Corporativo;844,65
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;210032;31/01/2011;OLA;Corporativo;2084,36
30709403121;AG. PROCORDOBA SOC. ECON.MIIX.;;;175497;31/01/2011;OLA;Corporativo;57,9282
30709403121;AG. PROCORDOBA SOC. ECON.MIIX.;;;179910;31/01/2011;OLA;Corporativo;54,96
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;177091;31/01/2011;OLA;Corporativo;0
30572968010;ELECTROINGENIERIA S.A.;;;177636;31/01/2011;OLA;Corporativo;0
30711315515;VIALCO SA CN SAPAG SN UTE;;;188823;31/01/2011;OLA;Corporativo;0
30711315515;VIALCO SA CN SAPAG SN UTE;;;198492;31/01/2011;OLA;Corporativo;0
30572968010;ELECTROINGENIERIA S.A.;;;198011;31/01/2011;OLA;Corporativo;0
30711315515;VIALCO SA CN SAPAG SN UTE;;;193493;31/01/2011;OLA;Corporativo;0
30572968010;ELECTROINGENIERIA S.A.;;;202527;31/01/2011;OLA;Corporativo;0
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;158317;31/01/2011;OLA;Corporativo;0
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;210624;31/01/2011;OLA;Corporativo;17430,08
30612929455;LIBERTAD S.A;;;174094;31/01/2011;OLA;Corporativo;-276
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;211263;31/01/2011;OLA;Corporativo;148,41
30572968010;ELECTROINGENIERIA S.A.;;;210916;31/01/2011;OLA;Corporativo;656,6
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;210048;31/01/2011;OLA;Corporativo;10448,56
30707505113;STOLLER ARGENTINA SA;;;209053;31/01/2011;OLA;Corporativo;399,92
30572968010;ELECTROINGENIERIA S.A.;;;210677;31/01/2011;OLA;Corporativo;0,01
30711238200;GRUPO ELING SA;;;209254;31/01/2011;OLA;Corporativo;6921,68
30711238200;GRUPO ELING SA;;;208432;31/01/2011;OLA;Corporativo;1847,84
30707280618;GESTAMP CORDOBA S.A;;;210951;31/01/2011;OLA;Corporativo;2674,72
30707280618;GESTAMP CORDOBA S.A;;;210472;31/01/2011;OLA;Corporativo;1701,66
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;210789;31/01/2011;OLA;Corporativo;610,56
30711238200;GRUPO ELING SA;;;210403;31/01/2011;OLA;Corporativo;9242,6
30711238200;GRUPO ELING SA;;;210406;31/01/2011;OLA;Corporativo;9242,6
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;209951;31/01/2011;OLA;Corporativo;15034,38
30612929455;LIBERTAD S.A;;;211307;31/01/2011;OLA;Corporativo;14739,37
30612929455;LIBERTAD S.A;;;211516;31/01/2011;OLA;Corporativo;11233,91
30612929455;LIBERTAD S.A;;;211521;31/01/2011;OLA;Corporativo;1363,34
30612929455;LIBERTAD S.A;;;211423;31/01/2011;OLA;Corporativo;857
30711238200;GRUPO ELING SA;;;208945;31/01/2011;OLA;Corporativo;322,31
30707280618;GESTAMP CORDOBA S.A;;;210477;31/01/2011;OLA;Corporativo;1315,72
30711238200;GRUPO ELING SA;;;209882;31/01/2011;OLA;Corporativo;746,8
30612929455;LIBERTAD S.A;;;211682;31/01/2011;OLA;Corporativo;413,22
30612929455;LIBERTAD S.A;;;210381;31/01/2011;OLA;Corporativo;619,84
30707280618;GESTAMP CORDOBA S.A;;;210882;31/01/2011;OLA;Corporativo;697,9524
30572968010;ELECTROINGENIERIA S.A.;;;209888;31/01/2011;OLA;Corporativo;3204
30710540086;CONSORCIO DE COOPERACIóN;;;210569;31/01/2011;OLA;Corporativo;242,52
30707280618;GESTAMP CORDOBA S.A;;;210476;31/01/2011;OLA;Corporativo;1999,8696
30572968010;ELECTROINGENIERIA S.A.;;;211464;31/01/2011;OLA;Corporativo;903,696
30572968010;ELECTROINGENIERIA S.A.;;;206233;31/01/2011;OLA;Corporativo;329,75
30711238200;GRUPO ELING SA;;;209101;31/01/2011;OLA;Corporativo;5406,28
33700845759;GEANT ARGENTINA SA;;;211941;31/01/2011;OLA;Corporativo;609,9144
30572968010;ELECTROINGENIERIA S.A.;;;204811;11/01/2011;OLA;Corporativo;11341,415
30572968010;ELECTROINGENIERIA S.A.;;;205130;11/01/2011;OLA;Corporativo;1280,6304
30708526661;BERCLEAN S.A.;;;209702;25/01/2011;OLA;Corporativo;1348
30612929455;LIBERTAD S.A;;;207957;25/01/2011;OLA;Corporativo;984,3
30612929455;LIBERTAD S.A;;;208900;25/01/2011;OLA;Corporativo;432
30612929455;LIBERTAD S.A;;;208811;25/01/2011;OLA;Corporativo;421
30612929455;LIBERTAD S.A;;;209272;25/01/2011;OLA;Corporativo;984,3
30612929455;LIBERTAD S.A;;;209091;25/01/2011;OLA;Corporativo;409
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;209352;25/01/2011;OLA;Corporativo;759,59
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;209682;25/01/2011;OLA;Corporativo;1053,19
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;208738;25/01/2011;OLA;Corporativo;-330
30529135943;EMBOTELLADORA DEL ATLANTICO SA;;;132715;25/01/2011;OLA;Corporativo;573,8
30529135943;EMBOTELLADORA DEL ATLANTICO SA;;;132882;25/01/2011;OLA;Corporativo;755,7
30529135943;EMBOTELLADORA DEL ATLANTICO SA;;;120993;25/01/2011;OLA;Corporativo;516,02
30529135943;EMBOTELLADORA DEL ATLANTICO SA;;;150532;25/01/2011;OLA;Corporativo;42,7
30529135943;EMBOTELLADORA DEL ATLANTICO SA;;;107985;25/01/2011;OLA;Corporativo;352,14
30709803820;DPyA S.A.;;;131130;25/01/2011;OLA;Corporativo;682,65
30653139507;SECRETARíA GENERAL DE LA GOBER;;;175557;25/01/2011;OLA;Corporativo;0
30710540086;CONSORCIO DE COOPERACIóN;;;177171;25/01/2011;OLA;Corporativo;0
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;178676;25/01/2011;OLA;Corporativo;0
30653139507;SECRETARíA GENERAL DE LA GOBER;;;183066;25/01/2011;OLA;Corporativo;0
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;183283;25/01/2011;OLA;Corporativo;0
30707505113;STOLLER ARGENTINA SA;;;188031;25/01/2011;OLA;Corporativo;0
30612929455;LIBERTAD S.A;;;197482;25/01/2011;OLA;Corporativo;0
30710540086;CONSORCIO DE COOPERACIóN;;;189269;25/01/2011;OLA;Corporativo;0
30516289720;CACEC;;;190148;25/01/2011;OLA;Corporativo;0
30653139507;SECRETARíA GENERAL DE LA GOBER;;;190654;25/01/2011;OLA;Corporativo;0
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;190753;25/01/2011;OLA;Corporativo;0
30516289720;CACEC;;;192121;25/01/2011;OLA;Corporativo;0
30572968010;ELECTROINGENIERIA S.A.;;;192785;25/01/2011;OLA;Corporativo;0
30572968010;ELECTROINGENIERIA S.A.;;;192812;25/01/2011;OLA;Corporativo;0
30612929455;LIBERTAD S.A;;;151357;25/01/2011;OLA;Corporativo;0
30698477411;ALLUS BPO;;;153183;25/01/2011;OLA;Corporativo;0
30707280618;GESTAMP CORDOBA S.A;;;152968;25/01/2011;OLA;Corporativo;0
30707280618;GESTAMP CORDOBA S.A;;;153118;25/01/2011;OLA;Corporativo;-0,02
30707280618;GESTAMP CORDOBA S.A;;;153120;25/01/2011;OLA;Corporativo;0
30707280618;GESTAMP CORDOBA S.A;;;153212;25/01/2011;OLA;Corporativo;-0,01
30653139507;SECRETARíA GENERAL DE LA GOBER;;;154532;25/01/2011;OLA;Corporativo;0
30653139507;SECRETARíA GENERAL DE LA GOBER;;;155467;25/01/2011;OLA;Corporativo;0
30999228565;BANCO DE CORDOBA;;;156044;25/01/2011;OLA;Corporativo;0
30572968010;ELECTROINGENIERIA S.A.;;;156267;25/01/2011;OLA;Corporativo;0
30999228565;BANCO DE CORDOBA;;;139454;25/01/2011;OLA;Corporativo;-298
30612929455;LIBERTAD S.A;;;156901;25/01/2011;OLA;Corporativo;0
30999228565;BANCO DE CORDOBA;;;158053;25/01/2011;OLA;Corporativo;0
30572968010;ELECTROINGENIERIA S.A.;;;158611;25/01/2011;OLA;Corporativo;0
30612929455;LIBERTAD S.A;;;208801;25/01/2011;OLA;Corporativo;1444,79
30612929455;LIBERTAD S.A;;;208809;25/01/2011;OLA;Corporativo;1444,79
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;208781;25/01/2011;OLA;Corporativo;484,79
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;209414;25/01/2011;OLA;Corporativo;612,98
30708526661;BERCLEAN S.A.;;;208752;25/01/2011;OLA;Corporativo;763,06
30709403121;AG. PROCORDOBA SOC. ECON.MIIX.;;;174445;25/01/2011;OLA;Corporativo;-469,9584
30677439803;INDUMETAVI SRL;;;204661;03/01/2011;OLA;Corporativo;652,42
30677439803;INDUMETAVI SRL;;;204661;26/01/2011;OLA;Corporativo;-640
30708728817;MACO LITORAL SA;;;204673;03/01/2011;OLA;Corporativo;650,58
30503348728;PALADINI SA;;;204215;03/01/2011;OLA;Corporativo;650,58
30578587515;MICROPACK;;;204218;03/01/2011;OLA;Corporativo;1012,46
30707085882;DROGUERIA COMARSA SA;;;202327;03/01/2011;OLA;Corporativo;2365,24
30707085882;DROGUERIA COMARSA SA;;;202327;06/01/2011;OLA;Corporativo;-495,86
30500979824;VERONICA   SACIAFEI;;;203637;03/01/2011;OLA;Corporativo;873,2
30578587515;MICROPACK;;;203652;03/01/2011;OLA;Corporativo;3037,39
30657559349;SOS S.A.;;;204058;03/01/2011;OLA;Corporativo;650,58
30698255141;DROGUERIA ROSFAR;;;204073;03/01/2011;OLA;Corporativo;325,29
30708728817;MACO LITORAL SA;;;203945;03/01/2011;OLA;Corporativo;650,57
30708728817;MACO LITORAL SA;;;204090;03/01/2011;OLA;Corporativo;325,29
30615368292;SIDERSA  SA;;;203822;03/01/2011;OLA;Corporativo;4360,91
30501077131;CAFES LA VIRGINIA S.A.;;;204441;03/01/2011;OLA;Corporativo;325,29
30698255141;DROGUERIA ROSFAR;;;202119;03/01/2011;OLA;Corporativo;742
30708728817;MACO LITORAL SA;;;204449;03/01/2011;OLA;Corporativo;0
30503348728;PALADINI SA;;;204419;03/01/2011;OLA;Corporativo;1015,36
30522228210;LABORATORIO WIENER;;;204220;03/01/2011;OLA;Corporativo;1301,52
30615368292;SIDERSA  SA;;;204111;03/01/2011;OLA;Corporativo;934,32
30503348728;PALADINI SA;;;203826;03/01/2011;OLA;Corporativo;1868,64
30501601213;SUC. DE ALFREDO WILLINER S.A;;;202869;03/01/2011;OLA;Corporativo;388
30615368292;SIDERSA  SA;;;204110;03/01/2011;OLA;Corporativo;890,4
30503348728;PALADINI SA;;;188718;03/01/2011;OLA;Corporativo;-270,26
30708982608;SOL LINEAS AEREAS;;;203729;03/01/2011;OLA;Corporativo;209,92
30708982608;SOL LINEAS AEREAS;;;203727;03/01/2011;OLA;Corporativo;209,92
30708982608;SOL LINEAS AEREAS;;;204197;03/01/2011;OLA;Corporativo;1181,82
30708982608;SOL LINEAS AEREAS;;;202819;03/01/2011;OLA;Corporativo;1559,45
30708982608;SOL LINEAS AEREAS;;;201800;03/01/2011;OLA;Corporativo;1534,4
30695379613;FUNDACION INSTITUTO UNIVERSITARIO ITALIANO DE ROSARIO;;;200606;03/01/2011;OLA;Corporativo;294,21
30559079983;RODAMIENTOS SEVERINO SRL;;;204998;03/01/2011;OLA;Corporativo;1553,6
30616428256;TROMPIA SRL;;;204998;03/01/2011;OLA;Corporativo;1553,6
30708526661;BERCLEAN S.A.;;;205785;10/01/2011;OLA;Corporativo;118,17
30708728817;MACO LITORAL SA;;;205605;10/01/2011;OLA;Corporativo;650,58
30708728817;MACO LITORAL SA;;;205602;10/01/2011;OLA;Corporativo;650,58
30708728817;MACO LITORAL SA;;;205330;10/01/2011;OLA;Corporativo;325,29
30707085882;DROGUERIA COMARSA SA;;;204659;10/01/2011;OLA;Corporativo;650,58
30663290262;INTAGRO S. A.;;;181998;10/01/2011;OLA;Corporativo;0
30707772405;GRUPO T y T SA;;;194414;10/01/2011;OLA;Corporativo;-462
30708728817;MACO LITORAL SA;;;190429;10/01/2011;OLA;Corporativo;0,01
30528994012;MERCADO A TERMINO;;;203514;10/01/2011;OLA;Corporativo;-640
30593305437;PUBLICAR;;;205570;10/01/2011;OLA;Corporativo;816
30639475537;FUNDACION LIBERTAD;;;205478;10/01/2011;OLA;Corporativo;1868,64
30698255141;DROGUERIA ROSFAR;;;203035;10/01/2011;OLA;Corporativo;1100
30501077131;CAFES LA VIRGINIA S.A.;;;204393;10/01/2011;OLA;Corporativo;1283,8224
30501077131;CAFES LA VIRGINIA S.A.;;;205619;10/01/2011;OLA;Corporativo;542,16
30501077131;CAFES LA VIRGINIA S.A.;;;205620;10/01/2011;OLA;Corporativo;271,08
30501077131;CAFES LA VIRGINIA S.A.;;;205621;10/01/2011;OLA;Corporativo;542,16
30501077131;CAFES LA VIRGINIA S.A.;;;205622;10/01/2011;OLA;Corporativo;271,08
30501077131;CAFES LA VIRGINIA S.A.;;;205623;10/01/2011;OLA;Corporativo;542,16
30528967163;CLUB ATLETICO ROSARIO CENTRAL;;;207453;19/01/2011;OLA;Corporativo;100
30501601213;SUC. DE ALFREDO WILLINER S.A;;;202147;19/01/2011;OLA;Corporativo;1184,12
